86,Script_Almost_Famous.txt.txt,0.001046699,0.001046699,0.238083736,0.018760064,0.000724638,0.002979066,0.004267311,0.026167472,0.002012882,0.001046699,0.002012882,0.058695652,0.138244767
87,Script_Amelia.txt.txt,0.017685851,0.001698641,0.176758593,0.001698641,0.061650679,0.003297362,0.006494804,0.008493205,0.001698641,0.002498002,0.002098321,0.196742606,0.055655476
88,Script_Assassins.txt.txt,0.001479964,0.003301457,0.274248634,0.001935337,0.013319672,0.002846084,0.013319672,0.001479964,0.002846084,0.001935337,0.001935337,0.117600182,0.007855191
89,Script_Anastasia.txt.txt,0.006211908,0.006680731,0.213431786,0.002930145,0.009962494,0.003398969,0.015588373,0.001523676,0.003867792,0.002930145,0.005274262,0.2903188,0.001523676
90,Script_Addams_Family_The.txt.txt,0.011261261,0.005255255,0.227477477,0.002252252,0.061311311,0.002252252,0.002252252,0.007257257,0.002252252,0.003253253,0.007257257,0.166416416,0.012262262
91,Script_Adjustment_Bureau_The.txt.txt,0.009323337,0.001249519,0.288831219,0.000865052,0.000865052,0.000865052,0.011245675,0.001249519,0.002402922,0.000865052,0.002018454,0.066224529,0.002018454
92,Script_A_Serious_Man.txt.txt,0.002893519,0.001967593,0.300578704,0.006134259,0.13900463,0.001967593,0.001967593,0.006597222,0.01724537,0.003819444,0.001041667,0.099189815,0.032523148
93,Script_48_Hrs..txt.txt,0.013971072,0.003451677,0.372945431,0.197403024,0.00147929,0.008711374,0.00739645,0.008053912,0.006738988,0.002136752,0.00147929,0.0882643,0.008053912
94,Script_Angel_Eyes.txt.txt,0.020971827,0.00229503,0.322966129,0.000712251,0.010525483,0.011158594,0.029518835,0.001661918,0.000712251,0.010208927,0.000712251,0.027936056,0.004194365
95,Script_After.Life.txt.txt,0.013624842,0.003062949,0.332171525,0.00095057,0.011089987,0.00095057,0.027144064,0.001795522,0.003062949,0.005597803,0.00095057,0.001373046,0.001373046
96,Script_Analyze_That.txt.txt,0.023871528,0.001302083,0.414496528,0.001880787,0.004195602,0.001880787,0.001302083,0.023871528,0.00708912,0.009403935,0.004774306,0.104311343,0.004195602
97,Script_Above_the_Law.txt.txt,0.001286709,0.001286709,0.375794732,0.000681199,0.014910687,0.043672419,0.007039055,0.001892219,0.001589464,0.002800484,0.000681199,0.023085074,0.010974871
98,Script_All_About_Eve.txt.txt,0.109220907,0.002712032,0.434993425,0.003698225,0.046433268,0.000739645,0.005670611,0.001068376,0.001725838,0.003040763,0.001068376,0.010272847,0.000739645
99,Script_Annie_Hall.txt.txt,0.004661339,0.005802892,0.452530441,0.005802892,0.019121005,0.005041857,0.000856164,0.022165145,0.000856164,0.000856164,0.004280822,0.004661339,0.009608067
